0.0,11,0	Moderator	Moderator/EthanBody	Moderator/EthanGlasses	Moderator/EthanSkeleton	Moderator/EthanSkeleton/EthanHips	Moderator/EthanSkeleton/EthanHips/EthanSpine	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg/EthanLeftFoot	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg/EthanLeftFoot/EthanLeftToe1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg/EthanRightFoot	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg/EthanRightFoot/EthanRightToe1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanHead	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm/EthanLeftForeArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm/EthanLeftForeArm/EthanLeftHand	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm/EthanRightForeArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm/EthanRightForeArm/EthanRightHand
23.7018,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7978,0.7819,0.5989,0.0668,91.0094,268.6214,1,1,1	-0.7977,0.8268,0.5977,0.0669,91.0097,273.5759,1,1,1	-0.8721,0.782,0.6002,6.9711,274.3582,88.3231,1,1,1	-0.8625,0.4213,0.6375,5.3969,269.4571,105.4051,1,1,1	-0.8626,0.0989,0.5462,0.4915,250.0089,89.8455,1,1,1	-0.8994,0.0131,0.6497,359.5109,250.0593,354.2746,1,1,1	-0.7234,0.7818,0.5976,359.2349,272.4013,89.7625,1,1,1	-0.6913,0.4253,0.6427,0.4767,280.8691,107.8185,1,1,1	-0.6726,0.1011,0.5599,0.8737,302.9027,89.7998,1,1,1	-0.6119,0.0152,0.6514,2.5275,302.7604,350.3706,1,1,1	-0.7978,0.9748,0.5812,359.5204,92.203,281.242,1,1,1	-0.7988,1.1037,0.5841,359.6835,93.6461,280.8351,1,1,1	-0.7994,1.2326,0.5862,359.6835,93.6461,265.8351,1,1,1	-0.7977,1.326,0.6206,0.7212,91.6887,268.9595,1,1,1	-0.8254,1.2324,0.5879,291.461,57.786,125.81,1,1,1	-0.9327,1.165,0.5858,287.5654,318.0881,245.8497,1,1,1	-0.9702,0.9238,0.5544,294.6504,344.0062,232.1021,1,1,1	-0.9884,0.7634,0.5616,14.5013,20.03,184.445,1,1,1	-0.7734,1.2327,0.5846,70.9759,133.2838,130.1741,1,1,1	-0.6706,1.16,0.57,66.7929,223.0562,229.6685,1,1,1	-0.6465,0.9264,0.4966,63.2876,213.9414,231.0512,1,1,1	-0.6293,0.7658,0.492,338.6901,174.8932,189.7734,1,1,1
23.7549,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8018,0.7819,0.5986,0.0364,91.0681,268.6888,1,1,1	-0.8018,0.8269,0.5974,0.0364,91.0683,273.6433,1,1,1	-0.8761,0.7819,0.6,7.3052,274.1773,88.4251,1,1,1	-0.8645,0.4214,0.6378,5.8131,269.1357,105.3752,1,1,1	-0.8617,0.0991,0.5463,0.5064,250.0542,89.8838,1,1,1	-0.8985,0.0134,0.6499,359.5233,250.1041,354.2988,1,1,1	-0.7274,0.7818,0.5972,359.4995,271.7698,89.7148,1,1,1	-0.6942,0.4254,0.6423,0.9019,280.0874,107.9262,1,1,1	-0.6719,0.1013,0.56,0.8419,302.9069,89.8492,1,1,1	-0.6112,0.0155,0.6515,2.4671,302.7708,350.5857,1,1,1	-0.802,0.9749,0.5811,359.3737,92.2264,281.3351,1,1,1	-0.8033,1.1037,0.5842,359.415,93.5809,280.9536,1,1,1	-0.8044,1.2326,0.5866,359.415,93.5809,265.9536,1,1,1	-0.8032,1.3259,0.6212,0.0031,91.4483,269.0021,1,1,1	-0.8304,1.2323,0.5883,291.3154,57.0443,126.5244,1,1,1	-0.9374,1.1645,0.5858,287.7831,317.8892,246.0061,1,1,1	-0.9742,0.9232,0.5539,294.8539,343.7861,232.3786,1,1,1	-0.9918,0.7627,0.5606,14.6004,20.2829,185.1422,1,1,1	-0.7785,1.2329,0.585,70.4426,132.9013,129.6655,1,1,1	-0.675,1.1612,0.57,67.1423,222.4708,229.5451,1,1,1	-0.6493,0.9273,0.4977,63.1653,212.5363,230.1649,1,1,1	-0.6312,0.7668,0.4924,339.0477,174.6798,188.9018,1,1,1
23.8059,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8051,0.782,0.5985,-0.0022,91.051,268.7496,1,1,1	-0.8051,0.8269,0.5974,-0.0022,91.0513,273.7041,1,1,1	-0.8795,0.782,0.5998,7.5818,273.9358,88.4985,1,1,1	-0.8662,0.4215,0.638,6.1759,268.8205,105.3609,1,1,1	-0.8609,0.0993,0.5466,0.5486,250.106,89.9047,1,1,1	-0.8975,0.0136,0.6502,359.5636,250.1557,354.3093,1,1,1	-0.7308,0.782,0.5971,359.6255,270.464,89.5988,1,1,1	-0.6978,0.4255,0.6422,1.3419,278.6778,107.9485,1,1,1	-0.671,0.1016,0.5602,0.8276,302.919,89.912,1,1,1	-0.6102,0.0159,0.6518,2.4304,302.7885,350.778,1,1,1	-0.8054,0.975,0.5812,359.1663,92.1744,281.4331,1,1,1	-0.8072,1.1038,0.5846,359.1548,93.4711,281.0784,1,1,1	-0.8089,1.2327,0.5872,359.1548,93.4711,266.0783,1,1,1	-0.8082,1.3259,0.6221,359.6492,91.4514,269.0653,1,1,1	-0.8349,1.2323,0.5889,291.1828,56.258,127.243,1,1,1	-0.9416,1.1639,0.5861,288.1121,317.9678,246.196,1,1,1	-0.9774,0.9226,0.5534,295.1626,343.4772,232.9674,1,1,1	-0.9941,0.762,0.5596,14.7066,20.2348,185.7499,1,1,1	-0.7829,1.233,0.5857,69.9541,132.482,129.2138,1,1,1	-0.679,1.1622,0.5704,67.5258,221.8161,229.2325,1,1,1	-0.6513,0.9283,0.4991,63.1596,211.2272,229.1558,1,1,1	-0.6321,0.768,0.4933,339.3882,174.5614,188.191,1,1,1
23.8611,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8079,0.782,0.5978,359.9557,90.9944,268.8441,1,1,1	-0.808,0.827,0.5968,359.9557,90.9947,273.7986,1,1,1	-0.8823,0.782,0.5991,7.7925,273.6158,88.619,1,1,1	-0.8678,0.4217,0.6381,6.4931,268.467,105.3457,1,1,1	-0.8602,0.0996,0.5466,0.6007,250.1649,89.8978,1,1,1	-0.8967,0.0139,0.6503,359.6141,250.215,354.293,1,1,1	-0.7336,0.7821,0.5965,359.9096,270.1895,89.6159,1,1,1	-0.6991,0.4258,0.6419,1.6502,278.345,108.0076,1,1,1	-0.67,0.102,0.5602,0.8218,302.9399,89.9688,1,1,1	-0.6091,0.0165,0.6518,2.4059,302.814,350.9429,1,1,1	-0.8083,0.9751,0.5809,358.8948,92.0507,281.5938,1,1,1	-0.8107,1.1039,0.5846,358.8671,93.279,281.2465,1,1,1	-0.8131,1.2327,0.5877,358.8671,93.279,266.2465,1,1,1	-0.8129,1.3259,0.6229,359.4226,91.5733,269.0471,1,1,1	-0.8391,1.2322,0.5893,291.0689,55.2038,128.1343,1,1,1	-0.9454,1.1634,0.5858,288.4772,317.7726,246.3566,1,1,1	-0.98,0.922,0.5522,295.4898,342.9725,233.5025,1,1,1	-0.9958,0.7613,0.5576,14.7344,20.2177,186.3791,1,1,1	-0.7871,1.2332,0.5863,69.4172,132.0251,128.8149,1,1,1	-0.6825,1.1634,0.5708,67.9153,220.9813,228.7545,1,1,1	-0.6527,0.9294,0.5004,63.1554,209.7637,227.9824,1,1,1	-0.6322,0.7693,0.4939,339.5984,174.3967,187.4655,1,1,1
23.9134,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.81,0.7821,0.5969,359.894,90.8657,268.9752,1,1,1	-0.8101,0.827,0.596,359.8941,90.8659,273.9296,1,1,1	-0.8844,0.7819,0.5981,7.9491,273.2564,88.7817,1,1,1	-0.8692,0.4219,0.6381,6.7524,268.1251,105.3098,1,1,1	-0.8596,0.0999,0.5465,0.6349,250.2191,89.8535,1,1,1	-0.8959,0.0141,0.6502,359.6468,250.2701,354.2404,1,1,1	-0.7357,0.7822,0.5958,0.247,270.6539,89.7378,1,1,1	-0.6987,0.4262,0.6416,1.8399,278.8339,108.0994,1,1,1	-0.6692,0.1025,0.56,0.8112,302.969,89.9882,1,1,1	-0.6083,0.017,0.6516,2.3839,302.8455,351.0287,1,1,1	-0.8107,0.9751,0.5804,358.6501,91.8479,281.8331,1,1,1	-0.8135,1.1039,0.5847,358.5885,92.9907,281.4645,1,1,1	-0.8165,1.2328,0.5883,358.5885,92.9907,266.4645,1,1,1	-0.817,1.3257,0.6239,359.334,91.8395,268.9554,1,1,1	-0.8425,1.2321,0.5897,290.9966,53.9729,129.12,1,1,1	-0.9485,1.1628,0.5854,288.8419,317.4113,246.4405,1,1,1	-0.9818,0.9214,0.5505,295.8084,342.3112,233.9366,1,1,1	-0.9969,0.7606,0.5552,14.9472,19.9706,186.5676,1,1,1	-0.7906,1.2334,0.587,68.8741,131.6249,128.5826,1,1,1	-0.6853,1.1645,0.5715,68.1921,219.9246,228.1891,1,1,1	-0.6535,0.9306,0.5017,63.0474,208.1971,226.8841,1,1,1	-0.6319,0.7706,0.4945,339.6494,174.0966,186.6992,1,1,1
23.9635,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8115,0.7821,0.5962,359.8271,90.7101,269.1112,1,1,1	-0.8116,0.8271,0.5953,359.8271,90.7103,274.0657,1,1,1	-0.8858,0.7819,0.5971,8.0253,272.8412,88.9404,1,1,1	-0.8704,0.4221,0.6381,6.9424,267.7548,105.2889,1,1,1	-0.8591,0.1002,0.5466,0.6447,250.253,89.7969,1,1,1	-0.8953,0.0143,0.6502,359.6556,250.305,354.1775,1,1,1	-0.7371,0.7824,0.5952,0.4806,270.9193,89.8246,1,1,1	-0.6985,0.4266,0.6414,1.9552,279.1535,108.1606,1,1,1	-0.6687,0.103,0.5598,0.7822,303.0003,89.9757,1,1,1	-0.6078,0.0174,0.6515,2.3493,302.8773,351.0479,1,1,1	-0.8123,0.9753,0.5801,358.4975,91.624,282.0792,1,1,1	-0.8155,1.104,0.585,358.3504,92.6691,281.6423,1,1,1	-0.819,1.2328,0.589,358.3504,92.6691,266.6423,1,1,1	-0.82,1.3257,0.6248,359.331,92.1712,268.8216,1,1,1	-0.845,1.2321,0.5902,290.9335,52.8646,129.9458,1,1,1	-0.9507,1.1623,0.585,289.1363,316.9866,246.5771,1,1,1	-0.9828,0.921,0.5492,296.0517,341.5927,234.3433,1,1,1	-0.9973,0.7601,0.5533,15.2276,19.5685,186.8423,1,1,1	-0.793,1.2336,0.5878,68.4531,131.1624,128.3797,1,1,1	-0.6873,1.1654,0.5725,68.4267,219.0042,227.6461,1,1,1	-0.6538,0.9316,0.5032,63.0063,206.9507,225.9134,1,1,1	-0.6311,0.7718,0.4955,339.5767,173.9486,185.977,1,1,1
24.0164,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8125,0.7823,0.5954,359.7493,90.4575,269.2755,1,1,1	-0.8127,0.8273,0.5947,359.7493,90.4577,274.23,1,1,1	-0.8869,0.782,0.596,8.0887,272.4642,89.1193,1,1,1	-0.8713,0.4223,0.6382,7.081,267.4698,105.2715,1,1,1	-0.8588,0.1006,0.5467,0.6358,250.2656,89.7323,1,1,1	-0.8949,0.0145,0.6503,359.6456,250.3189,354.1066,1,1,1	-0.7382,0.7826,0.5948,0.6483,270.9277,89.8639,1,1,1	-0.6985,0.427,0.6412,2.0736,279.2731,108.1785,1,1,1	-0.6682,0.1034,0.5595,0.7161,303.0363,89.9449,1,1,1	-0.6073,0.0178,0.6512,2.282,302.9126,351.024,1,1,1	-0.8135,0.9754,0.5799,358.404,91.3113,282.3388,1,1,1	-0.817,1.1042,0.5853,358.0833,92.223,281.8554,1,1,1	-0.8211,1.2329,0.5898,358.0833,92.223,266.8553,1,1,1	-0.8228,1.3257,0.626,359.3958,92.6173,268.6266,1,1,1	-0.8471,1.232,0.5909,290.8669,51.5496,130.884,1,1,1	-0.9524,1.1619,0.5846,289.4486,316.4666,246.7816,1,1,1	-0.9832,0.9205,0.5478,296.3123,340.8061,234.8197,1,1,1	-0.9969,0.7595,0.5513,15.2835,19.2008,187.3032,1,1,1	-0.7951,1.2338,0.5888,68.0126,130.6501,128.2558,1,1,1	-0.6888,1.1663,0.574,68.5614,217.76,226.9352,1,1,1	-0.6534,0.9328,0.5048,62.8779,205.5717,224.9584,1,1,1	-0.6297,0.7732,0.4964,339.3449,173.7365,185.3234,1,1,1
24.0699,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8129,0.7824,0.5948,359.6725,90.1583,269.43,1,1,1	-0.8132,0.8274,0.5942,359.6725,90.1586,274.3845,1,1,1	-0.8873,0.782,0.595,8.1138,272.1618,89.2803,1,1,1	-0.8718,0.4226,0.6383,7.1369,267.2856,105.2528,1,1,1	-0.8586,0.1009,0.5468,0.6078,250.2456,89.6838,1,1,1	-0.8948,0.0148,0.6502,359.6166,250.2999,354.052,1,1,1	-0.7386,0.7829,0.5946,0.7448,270.8627,89.8631,1,1,1	-0.6983,0.4274,0.641,2.135,279.3506,108.1587,1,1,1	-0.6678,0.1039,0.5592,0.6132,303.0572,89.9319,1,1,1	-0.6071,0.0182,0.6508,2.1828,302.9326,350.9896,1,1,1	-0.8141,0.9756,0.5798,358.3634,90.9137,282.574,1,1,1	-0.8177,1.1043,0.5858,357.9191,91.6867,282.082,1,1,1	-0.8222,1.2331,0.5907,357.919,91.6867,267.082,1,1,1	-0.8245,1.3256,0.6273,359.4846,93.0929,268.3928,1,1,1	-0.8482,1.2321,0.5915,290.8944,50.2858,131.6669,1,1,1	-0.9533,1.1617,0.584,289.6587,316.1132,246.67,1,1,1	-0.9833,0.9204,0.5462,296.5327,340.3093,234.9411,1,1,1	-0.9966,0.7593,0.5491,15.5156,18.8843,187.5766,1,1,1	-0.7962,1.234,0.59,67.6891,130.326,128.424,1,1,1	-0.6896,1.167,0.5757,68.4121,216.3588,226.4198,1,1,1	-0.6528,0.9338,0.5062,62.5346,204.4272,224.5689,1,1,1	-0.6289,0.7743,0.497,339.0295,173.5006,185.1338,1,1,1
24.1199,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8127,0.7827,0.5944,359.6094,89.8664,269.5497,1,1,1	-0.813,0.8276,0.594,359.6095,89.8667,274.5042,1,1,1	-0.8871,0.7821,0.5943,8.0778,271.8688,89.41,1,1,1	-0.872,0.4228,0.6385,7.126,267.1215,105.238,1,1,1	-0.8587,0.1013,0.5469,0.5647,250.2168,89.6669,1,1,1	-0.895,0.0151,0.6503,359.5725,250.2714,354.0289,1,1,1	-0.7384,0.7832,0.5946,0.7951,270.91,89.8639,1,1,1	-0.6978,0.4277,0.641,2.1102,279.5496,108.137,1,1,1	-0.6677,0.1042,0.559,0.4839,303.074,89.9395,1,1,1	-0.6071,0.0186,0.6507,2.0566,302.9491,350.9796,1,1,1	-0.814,0.9759,0.5798,358.4002,90.5184,282.772,1,1,1	-0.8175,1.1046,0.5862,357.7914,91.1315,282.2395,1,1,1	-0.8224,1.2333,0.5915,357.7914,91.1315,267.2394,1,1,1	-0.8252,1.3257,0.6283,359.6007,93.6029,268.141,1,1,1	-0.8484,1.2323,0.5921,290.9122,49.1827,132.2434,1,1,1	-0.9533,1.1616,0.5833,289.795,315.922,246.456,1,1,1	-0.9828,0.9204,0.5447,296.7115,339.8881,234.9461,1,1,1	-0.996,0.7593,0.547,15.6584,18.327,187.7839,1,1,1	-0.7964,1.2343,0.591,67.5023,129.9232,128.5719,1,1,1	-0.6895,1.1675,0.5776,68.3264,215.3425,225.8961,1,1,1	-0.6517,0.9346,0.5076,62.3701,203.5908,224.0838,1,1,1	-0.6273,0.7751,0.498,338.6494,173.2867,184.9591,1,1,1
24.173,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8119,0.7829,0.5943,359.5548,89.547,269.6216,1,1,1	-0.8123,0.8279,0.5938,359.5548,89.5472,274.5761,1,1,1	-0.8863,0.7823,0.5937,7.9575,271.5056,89.5178,1,1,1	-0.8722,0.4231,0.6387,7.0452,266.9221,105.2169,1,1,1	-0.859,0.1016,0.547,0.5094,250.1848,89.6665,1,1,1	-0.8955,0.0155,0.6503,359.5159,250.2395,354.0213,1,1,1	-0.7376,0.7835,0.5949,0.7503,270.8846,89.8498,1,1,1	-0.6973,0.428,0.6412,2.0066,279.7028,108.0916,1,1,1	-0.6681,0.1045,0.5589,0.3599,303.0696,89.9426,1,1,1	-0.6076,0.0189,0.6508,1.9349,302.9444,350.9702,1,1,1	-0.8133,0.9761,0.5799,358.4991,90.0768,282.9406,1,1,1	-0.8167,1.1048,0.5866,357.7567,90.53,282.3742,1,1,1	-0.8217,1.2335,0.5921,357.7567,90.53,267.3741,1,1,1	-0.8249,1.3259,0.6291,359.6857,94.1938,267.961,1,1,1	-0.8477,1.2325,0.5924,290.9803,48.265,132.5847,1,1,1	-0.9524,1.1618,0.5824,289.8353,315.8402,246.0251,1,1,1	-0.982,0.9207,0.543,296.8396,339.6451,234.6607,1,1,1	-0.9954,0.7597,0.5447,15.9526,17.698,187.8143,1,1,1	-0.7956,1.2345,0.592,67.4386,129.5795,128.8593,1,1,1	-0.6887,1.1678,0.5795,68.2635,214.7314,225.519,1,1,1	-0.6502,0.9351,0.5092,62.3406,203.0667,223.6865,1,1,1	-0.6254,0.7757,0.4993,338.2322,172.9847,184.7813,1,1,1
24.2265,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8103,0.7832,0.5944,359.5591,89.0924,269.6469,1,1,1	-0.8106,0.8282,0.594,359.5592,89.0926,274.6013,1,1,1	-0.8847,0.7827,0.5932,7.7412,271.0352,89.5973,1,1,1	-0.8723,0.4235,0.6388,6.8775,266.7062,105.2254,1,1,1	-0.8597,0.102,0.5472,0.4625,250.1538,89.6667,1,1,1	-0.8963,0.0158,0.6505,359.4674,250.2087,354.0126,1,1,1	-0.736,0.7838,0.5955,0.5805,270.6218,89.7902,1,1,1	-0.6969,0.4282,0.6417,1.8417,279.7017,107.9572,1,1,1	-0.6688,0.1048,0.5588,0.2493,303.0656,89.9487,1,1,1	-0.6085,0.0192,0.6508,1.8272,302.9401,350.9596,1,1,1	-0.8116,0.9765,0.5801,358.5606,89.568,283.0643,1,1,1	-0.8148,1.1051,0.587,357.7949,89.9643,282.4457,1,1,1	-0.8198,1.2338,0.5927,357.7949,89.9643,267.4457,1,1,1	-0.8234,1.3262,0.6297,359.6736,94.9385,267.8153,1,1,1	-0.8458,1.2328,0.5927,291.0543,47.6465,132.6521,1,1,1	-0.9505,1.1622,0.5815,289.7819,315.6224,245.5861,1,1,1	-0.9802,0.9212,0.5416,296.8824,339.4364,234.1769,1,1,1	-0.9942,0.7603,0.5428,16.1686,17.0795,187.6904,1,1,1	-0.7938,1.2348,0.5927,67.479,129.2474,129.1362,1,1,1	-0.6868,1.1679,0.5813,68.1333,214.2566,225.4239,1,1,1	-0.648,0.9353,0.5107,62.3226,202.7161,223.7857,1,1,1	-0.6233,0.7759,0.5011,338.0581,172.3697,184.764,1,1,1
24.2768,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8078,0.7836,0.5948,359.6321,88.4755,269.6322,1,1,1	-0.8081,0.8286,0.5944,359.6322,88.4757,274.5867,1,1,1	-0.8821,0.7831,0.5928,7.4407,270.5218,89.6154,1,1,1	-0.8721,0.4239,0.6387,6.6045,266.5569,105.2603,1,1,1	-0.8608,0.1023,0.5472,0.4447,250.1266,89.6769,1,1,1	-0.8974,0.0162,0.6505,359.4475,250.1816,354.0104,1,1,1	-0.7335,0.7841,0.5968,0.3055,270.1432,89.6763,1,1,1	-0.6966,0.4282,0.6426,1.6277,279.5795,107.7143,1,1,1	-0.6697,0.1051,0.5586,0.1632,303.0681,89.9769,1,1,1	-0.6094,0.0195,0.6507,1.7467,302.9426,350.9566,1,1,1	-0.8087,0.9768,0.5805,358.5345,89.0353,283.0832,1,1,1	-0.8121,1.1055,0.5875,357.862,89.5371,282.4572,1,1,1	-0.8169,1.2342,0.5931,357.862,89.5371,267.4572,1,1,1	-0.8207,1.3265,0.6301,359.6295,95.7981,267.7128,1,1,1	-0.8429,1.2332,0.5929,291.1269,47.252,132.5803,1,1,1	-0.9476,1.1628,0.5809,289.7393,315.5334,245.2287,1,1,1	-0.9775,0.9219,0.5405,296.9662,339.5337,233.7279,1,1,1	-0.9919,0.7609,0.5412,16.3768,16.8099,187.5038,1,1,1	-0.7909,1.2351,0.5934,67.5918,128.9375,129.3215,1,1,1	-0.684,1.1679,0.5828,67.9973,213.9758,225.4839,1,1,1	-0.6452,0.9355,0.5121,62.4047,202.758,224.2089,1,1,1	-0.6208,0.776,0.503,338.0763,171.9907,184.7392,1,1,1
24.331,11,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.7836,0,0.5897,0,357.048,0,1,1,1	-0.8053,0.7839,0.5954,359.6523,88.0226,269.5994,1,1,1	-0.8056,0.8289,0.595,359.6523,88.0229,274.5539,1,1,1	-0.8796,0.7834,0.5929,7.1477,270.1044,89.6034,1,1,1	-0.8718,0.4242,0.6387,6.3409,266.4393,105.2641,1,1,1	-0.8618,0.1026,0.5472,0.4402,250.1097,89.6826,1,1,1	-0.8984,0.0165,0.6505,359.441,250.1648,354.0046,1,1,1	-0.731,0.7843,0.598,0.0296,269.7395,89.5505,1,1,1	-0.6961,0.4283,0.6432,1.4179,279.4637,107.5028,1,1,1	-0.6705,0.1052,0.5584,0.1077,303.0719,90.0021,1,1,1	-0.6103,0.0197,0.6505,1.6983,302.9459,350.941,1,1,1	-0.806,0.9771,0.581,358.6002,88.6348,283.0445,1,1,1	-0.8093,1.1058,0.5878,357.9238,89.1767,282.4657,1,1,1	-0.8141,1.2345,0.5935,357.9238,89.1767,267.4656,1,1,1	-0.8179,1.3268,0.6305,359.6723,96.3685,267.6201,1,1,1	-0.8401,1.2335,0.5932,291.1768,46.9826,132.4842,1,1,1	-0.9447,1.1632,0.5804,289.6853,315.2687,245.0286,1,1,1	-0.9747,0.9223,0.5397,296.9915,339.3516,233.3459,1,1,1	-0.9896,0.7614,0.5401,16.7593,16.2272,187.293,1,1,1	-0.7881,1.2354,0.5939,67.6679,128.7621,129.5151,1,1,1	-0.6812,1.168,0.584,67.8604,213.7297,225.4658,1,1,1	-0.6424,0.9356,0.513,62.4483,202.8307,224.5171,1,1,1	-0.6183,0.7761,0.5042,338.0027,171.8181,184.6075,1,1,1
