0.0,11,0	Moderator	Moderator/EthanBody	Moderator/EthanGlasses	Moderator/EthanSkeleton	Moderator/EthanSkeleton/EthanHips	Moderator/EthanSkeleton/EthanHips/EthanSpine	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg/EthanLeftFoot	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanLeftUpLeg/EthanLeftLeg/EthanLeftFoot/EthanLeftToe1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg/EthanRightFoot	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanRightUpLeg/EthanRightLeg/EthanRightFoot/EthanRightToe1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanHead	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm/EthanLeftForeArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanLeftShoulder/EthanLeftArm/EthanLeftForeArm/EthanLeftHand	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm/EthanRightForeArm	Moderator/EthanSkeleton/EthanHips/EthanSpine/EthanSpine1/EthanSpine2/EthanNeck/EthanRightShoulder/EthanRightArm/EthanRightForeArm/EthanRightHand
23.4136,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7331,0.784,0.1013,359.6537,53.3844,269.5792,1,1,1	0.7331,0.829,0.1008,359.6537,53.3846,274.5338,1,1,1	0.6734,0.7836,0.0569,6.9802,235.5022,89.5909,1,1,1	0.653,0.4243,0.0985,6.1808,232.0004,105.264,1,1,1	0.7123,0.1027,0.0281,0.4384,215.6952,89.6828,1,1,1	0.6237,0.0166,0.0926,359.438,215.7504,353.9984,1,1,1	0.7927,0.7845,0.1456,359.8644,235.1284,89.4745,1,1,1	0.7952,0.4283,0.2017,1.2865,245.0087,107.3857,1,1,1	0.864,0.1053,0.1453,0.0812,268.667,90.0135,1,1,1	0.8615,0.0199,0.2554,1.6769,268.5406,350.9236,1,1,1	0.7408,0.9773,0.0889,358.6531,54.027,283.0132,1,1,1	0.7343,1.1059,0.0927,357.9782,54.595,282.4573,1,1,1	0.7273,1.2347,0.0947,357.9782,54.595,267.4573,1,1,1	0.7032,1.327,0.123,359.6994,62.2466,267.5785,1,1,1	0.7061,1.2337,0.0797,291.2156,12.4903,132.3765,1,1,1	0.6271,1.1635,0.0098,289.6379,280.7222,244.9164,1,1,1	0.6253,0.9227,-0.0409,296.9826,304.8568,233.1352,1,1,1	0.6127,0.7618,-0.0492,16.8154,341.5505,187.2024,1,1,1	0.7485,1.2356,0.1098,67.7352,94.2766,129.6232,1,1,1	0.842,1.168,0.1623,67.7766,179.2414,225.528,1,1,1	0.9141,0.9356,0.1255,62.4586,168.4881,224.7568,1,1,1	0.9386,0.776,0.1319,337.9649,137.272,184.5607,1,1,1
23.4671,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7357,0.7844,0.1043,359.65,52.895,269.5223,1,1,1	0.7357,0.8294,0.1038,359.65,52.8953,274.4768,1,1,1	0.6764,0.784,0.0595,6.5946,235.2099,89.5545,1,1,1	0.6539,0.4246,0.0993,5.7675,232.0775,105.2797,1,1,1	0.7112,0.1029,0.0275,0.4304,215.6841,89.6721,1,1,1	0.6226,0.0168,0.092,359.4275,215.7398,353.9731,1,1,1	0.795,0.7849,0.1492,359.451,234.7326,89.3013,1,1,1	0.7955,0.4283,0.2029,0.9328,244.9666,107.1233,1,1,1	0.8632,0.1055,0.1444,0.0267,268.6744,90.0288,1,1,1	0.8607,0.0201,0.2544,1.6376,268.5459,350.8519,1,1,1	0.7436,0.9776,0.0919,358.8103,53.6077,282.9198,1,1,1	0.7375,1.1063,0.0957,358.1196,54.2274,282.4105,1,1,1	0.7308,1.235,0.0977,358.1196,54.2274,267.4105,1,1,1	0.7067,1.3274,0.1259,359.7903,62.8379,267.5261,1,1,1	0.7096,1.2342,0.0826,291.2964,12.4183,132.0379,1,1,1	0.631,1.1642,0.012,289.5681,280.6259,244.8043,1,1,1	0.6291,0.9234,-0.0387,296.9678,304.6572,232.9832,1,1,1	0.6164,0.7625,-0.0473,17.0437,340.8105,186.9444,1,1,1	0.7519,1.2359,0.113,67.9273,94.0642,129.8259,1,1,1	0.8448,1.168,0.1661,67.6065,179.1356,225.7343,1,1,1	0.9168,0.9356,0.1288,62.5075,168.6998,225.3423,1,1,1	0.9405,0.7759,0.1354,337.9173,136.9576,184.5493,1,1,1
23.5215,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7391,0.7848,0.1082,359.626,52.4037,269.4377,1,1,1	0.7392,0.8298,0.1076,359.6261,52.4039,274.3922,1,1,1	0.6801,0.7844,0.0628,6.1513,235.0733,89.4997,1,1,1	0.6555,0.4249,0.1008,5.2392,232.3522,105.3225,1,1,1	0.71,0.1032,0.0271,0.4216,215.6803,89.64,1,1,1	0.6214,0.017,0.0915,359.4162,215.7368,353.9262,1,1,1	0.798,0.7853,0.1536,358.9538,234.4381,89.1264,1,1,1	0.7964,0.4284,0.2046,0.4568,245.0647,106.8559,1,1,1	0.8621,0.1057,0.1435,359.9773,268.6852,90.0334,1,1,1	0.8596,0.0203,0.2535,1.6117,268.553,350.7208,1,1,1	0.7472,0.978,0.0956,359.0256,53.1993,282.7896,1,1,1	0.7416,1.1068,0.0994,358.2997,53.8729,282.32,1,1,1	0.7354,1.2355,0.1014,358.2997,53.8729,267.32,1,1,1	0.7114,1.3279,0.1296,359.892,63.1428,267.6171,1,1,1	0.7143,1.2347,0.0861,291.3754,12.5173,131.5352,1,1,1	0.6359,1.1651,0.0151,289.3489,279.9861,244.7664,1,1,1	0.6337,0.9242,-0.0356,296.735,304.2787,232.6877,1,1,1	0.6203,0.7634,-0.0443,17.0599,340.3718,186.4454,1,1,1	0.7564,1.2363,0.1168,68.2004,93.7622,129.9747,1,1,1	0.8485,1.1679,0.1706,67.4748,179.1735,226.0338,1,1,1	0.9203,0.9355,0.1331,62.6406,169.0928,225.9917,1,1,1	0.9431,0.7756,0.14,337.9046,136.7311,184.6418,1,1,1
23.5728,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7433,0.7853,0.113,359.5916,51.9034,269.3259,1,1,1	0.7434,0.8302,0.1123,359.5916,51.9036,274.2804,1,1,1	0.6848,0.7847,0.0671,5.5835,234.7914,89.3708,1,1,1	0.6575,0.4251,0.1022,4.6312,232.5279,105.376,1,1,1	0.7089,0.1033,0.0265,0.4265,215.6753,89.6015,1,1,1	0.6204,0.017,0.0909,359.4187,215.7328,353.8745,1,1,1	0.8018,0.7858,0.1589,358.3391,233.9558,88.9615,1,1,1	0.7973,0.4285,0.2068,359.9263,245.0137,106.579,1,1,1	0.8611,0.1059,0.143,359.9434,268.7008,90.0502,1,1,1	0.8585,0.0205,0.2531,1.6119,268.5635,350.5424,1,1,1	0.7517,0.9784,0.1,359.1869,52.7376,282.6399,1,1,1	0.7466,1.1072,0.1037,358.5443,53.488,282.2198,1,1,1	0.7409,1.2359,0.1059,358.5443,53.488,267.2198,1,1,1	0.7172,1.3284,0.134,0.0029,61.6977,267.9493,1,1,1	0.7199,1.2353,0.0905,291.4842,12.7728,130.8694,1,1,1	0.6416,1.166,0.0188,289.1677,279.7211,244.6551,1,1,1	0.639,0.9252,-0.0318,296.5157,303.8781,232.6181,1,1,1	0.6251,0.7644,-0.0403,17.0669,339.661,185.9411,1,1,1	0.7618,1.2366,0.1215,68.4995,93.6462,130.2762,1,1,1	0.8532,1.1676,0.1757,67.2856,179.2968,226.4389,1,1,1	0.9245,0.9351,0.1378,62.7229,169.5848,226.8077,1,1,1	0.9462,0.7751,0.1448,337.8495,136.3991,184.9799,1,1,1
23.6261,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7473,0.7855,0.1174,359.5532,51.4382,269.1914,1,1,1	0.7475,0.8305,0.1165,359.5532,51.4384,274.1459,1,1,1	0.6892,0.785,0.071,5.0759,234.5099,89.2589,1,1,1	0.6596,0.4253,0.1036,4.0905,232.6593,105.4293,1,1,1	0.7082,0.1033,0.0261,0.4068,215.6692,89.5829,1,1,1	0.6196,0.017,0.0905,359.3981,215.7271,353.8502,1,1,1	0.8055,0.7861,0.1637,357.809,233.6179,88.8297,1,1,1	0.7985,0.4285,0.209,359.4405,245.079,106.3543,1,1,1	0.8602,0.106,0.1429,359.9204,268.7251,90.065,1,1,1	0.8577,0.0206,0.253,1.6244,268.5822,350.3526,1,1,1	0.756,0.9787,0.1041,359.3288,52.3504,282.509,1,1,1	0.7513,1.1074,0.1077,358.7582,53.2066,282.1333,1,1,1	0.7461,1.2362,0.11,358.7582,53.2066,267.1333,1,1,1	0.7226,1.3288,0.138,0.1426,59.2141,268.3785,1,1,1	0.7252,1.2356,0.0944,291.5966,13.0074,130.3076,1,1,1	0.647,1.1668,0.0223,289.0562,279.6684,244.5507,1,1,1	0.644,0.926,-0.0284,296.3714,303.626,232.6751,1,1,1	0.6299,0.7652,-0.0367,17.0707,339.1852,185.7077,1,1,1	0.7669,1.2367,0.1256,68.7597,93.6112,130.5497,1,1,1	0.8577,1.1673,0.1802,67.1358,179.5182,226.892,1,1,1	0.9285,0.9347,0.142,62.7913,170.1163,227.5646,1,1,1	0.9491,0.7746,0.149,337.8462,136.1611,185.4781,1,1,1
23.6797,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7501,0.7855,0.1197,359.5171,51.1331,268.9813,1,1,1	0.7504,0.8305,0.1187,359.5171,51.1333,273.9358,1,1,1	0.6922,0.7849,0.073,4.7285,234.0836,89.3258,1,1,1	0.6603,0.4253,0.1045,3.7928,232.4774,105.4199,1,1,1	0.7079,0.1035,0.0261,0.3351,215.6702,89.6205,1,1,1	0.6193,0.0173,0.0904,359.3278,215.7272,353.8964,1,1,1	0.808,0.7862,0.1664,357.502,233.5368,88.8016,1,1,1	0.7996,0.4284,0.2103,359.1475,245.2716,106.2058,1,1,1	0.8599,0.1061,0.1426,359.9004,268.7588,90.0767,1,1,1	0.8574,0.0207,0.2527,1.6253,268.6127,350.2443,1,1,1	0.7592,0.9786,0.1058,359.4386,52.0163,282.4352,1,1,1	0.7548,1.1074,0.1094,358.8498,52.8491,282.0488,1,1,1	0.7499,1.2362,0.1117,358.8498,52.8491,267.0488,1,1,1	0.7264,1.3288,0.1395,0.2153,59.5463,268.4594,1,1,1	0.7291,1.2356,0.096,291.6216,12.9986,129.9396,1,1,1	0.6511,1.167,0.0234,289.0065,279.2563,244.7346,1,1,1	0.6482,0.9261,-0.0271,296.3593,303.4499,232.6582,1,1,1	0.6341,0.7654,-0.0354,17.3397,339.0491,186.2891,1,1,1	0.7706,1.2367,0.1274,68.9268,93.3094,130.6172,1,1,1	0.8608,1.1669,0.1826,67.0772,179.6576,227.3887,1,1,1	0.931,0.9341,0.1445,62.8141,170.4172,228.0279,1,1,1	0.9511,0.774,0.1515,337.8012,135.9565,186.4931,1,1,1
23.733,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7534,0.7855,0.1222,359.4625,50.8378,268.7732,1,1,1	0.7537,0.8305,0.1211,359.4626,50.838,273.7277,1,1,1	0.6957,0.7848,0.0752,4.3101,233.5178,89.4498,1,1,1	0.661,0.4255,0.1054,3.4699,232.1702,105.4191,1,1,1	0.7075,0.1037,0.0262,0.2861,215.6693,89.6131,1,1,1	0.6188,0.0175,0.0904,359.2803,215.7264,353.8971,1,1,1	0.811,0.7862,0.1691,357.169,233.4768,88.7861,1,1,1	0.8009,0.4284,0.2118,358.8154,245.4977,106.0571,1,1,1	0.8596,0.1062,0.1423,359.8539,268.8021,90.1019,1,1,1	0.8571,0.0208,0.2524,1.6047,268.6524,350.1208,1,1,1	0.7629,0.9785,0.1077,359.506,51.6723,282.4299,1,1,1	0.7585,1.1073,0.1114,358.9142,52.4777,281.958,1,1,1	0.7538,1.2361,0.1135,358.9142,52.4777,266.958,1,1,1	0.7303,1.3288,0.1412,0.3279,59.8933,268.5645,1,1,1	0.7331,1.2356,0.0977,291.6208,12.9511,129.6024,1,1,1	0.6555,1.1671,0.0246,288.99,278.702,244.981,1,1,1	0.6528,0.9262,-0.0255,296.3669,303.2235,232.6917,1,1,1	0.6388,0.7654,-0.0339,17.6692,338.9331,186.4121,1,1,1	0.7744,1.2366,0.1294,69.0854,92.9362,130.6297,1,1,1	0.8641,1.1666,0.1852,67.0664,179.8229,227.8862,1,1,1	0.9337,0.9336,0.1474,62.9024,170.728,228.4772,1,1,1	0.9531,0.7733,0.1546,337.8957,135.7611,187.3151,1,1,1
23.7868,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7569,0.7855,0.1247,359.3981,50.5431,268.5696,1,1,1	0.7573,0.8305,0.1234,359.3982,50.5433,273.524,1,1,1	0.6994,0.7847,0.0774,3.8522,232.939,89.6022,1,1,1	0.6615,0.4256,0.1063,3.107,231.866,105.4226,1,1,1	0.7069,0.104,0.0261,0.2638,215.6631,89.5744,1,1,1	0.6182,0.0177,0.0902,359.2592,215.7207,353.8651,1,1,1	0.8143,0.7863,0.172,356.8194,233.4633,88.7642,1,1,1	0.8025,0.4284,0.2132,358.4456,245.7856,105.9033,1,1,1	0.8593,0.1062,0.1417,359.7612,268.8637,90.1462,1,1,1	0.8568,0.021,0.252,1.5415,268.7102,349.9967,1,1,1	0.7667,0.9784,0.1096,359.5362,51.343,282.4585,1,1,1	0.7623,1.1072,0.1133,358.9587,52.1356,281.9217,1,1,1	0.7578,1.236,0.1154,358.9587,52.1356,266.9217,1,1,1	0.7342,1.3287,0.143,0.4414,60.3127,268.6803,1,1,1	0.7372,1.2355,0.0995,291.645,12.7691,129.4272,1,1,1	0.6599,1.1671,0.026,289.0557,278.2885,245.1133,1,1,1	0.6577,0.9262,-0.0241,296.4385,302.7526,232.7755,1,1,1	0.644,0.7654,-0.0325,17.9833,338.3651,186.5178,1,1,1	0.7783,1.2365,0.1314,69.1926,92.693,130.738,1,1,1	0.8675,1.1663,0.1877,67.0416,179.9614,228.2825,1,1,1	0.9366,0.9331,0.1501,62.9676,170.8949,228.8471,1,1,1	0.9555,0.7728,0.1575,337.9016,135.3787,187.9431,1,1,1
23.8404,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7603,0.7854,0.1271,359.3165,50.2999,268.4079,1,1,1	0.7608,0.8304,0.1257,359.3166,50.3001,273.3624,1,1,1	0.7031,0.7845,0.0796,3.4074,232.5069,89.7637,1,1,1	0.6621,0.4257,0.1072,2.7043,231.6682,105.4099,1,1,1	0.706,0.1043,0.0258,0.2211,215.6165,89.5366,1,1,1	0.6173,0.0179,0.0897,359.2166,215.6748,353.8271,1,1,1	0.8175,0.7863,0.1746,356.4329,233.3836,88.7343,1,1,1	0.8038,0.4283,0.2142,358.0655,245.988,105.7614,1,1,1	0.8588,0.1063,0.141,359.6472,268.9172,90.2028,1,1,1	0.8562,0.0211,0.2513,1.4587,268.76,349.8739,1,1,1	0.7703,0.9783,0.1114,359.5889,51.0545,282.5297,1,1,1	0.766,1.1071,0.1154,359.0358,51.8319,281.9288,1,1,1	0.7615,1.2359,0.1175,359.0358,51.8319,266.9288,1,1,1	0.7379,1.3286,0.145,0.5029,60.7433,268.7198,1,1,1	0.741,1.2354,0.1015,291.7346,12.5326,129.3173,1,1,1	0.6641,1.1672,0.0274,289.0863,277.8348,244.9898,1,1,1	0.6626,0.9263,-0.0228,296.485,302.3173,232.5794,1,1,1	0.6489,0.7655,-0.0317,18.1659,337.9466,186.589,1,1,1	0.7819,1.2363,0.1337,69.2973,92.6378,131.0045,1,1,1	0.8707,1.1659,0.1903,66.9772,180.1633,228.6654,1,1,1	0.9393,0.9325,0.1526,63.0006,171.0949,229.2164,1,1,1	0.9578,0.7722,0.16,337.8185,134.961,188.5458,1,1,1
23.8928,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7641,0.7853,0.1293,359.226,50.1003,268.2797,1,1,1	0.7646,0.8303,0.1278,359.226,50.1006,273.2342,1,1,1	0.7071,0.7843,0.0816,2.9769,232.2497,89.9603,1,1,1	0.6631,0.4259,0.1084,2.2491,231.6089,105.4009,1,1,1	0.7051,0.1046,0.0254,0.1543,215.53,89.4705,1,1,1	0.6163,0.0181,0.0891,359.1453,215.5899,353.7352,1,1,1	0.8211,0.7863,0.177,356.0273,233.387,88.738,1,1,1	0.8054,0.4282,0.2151,357.6345,246.2577,105.6457,1,1,1	0.8581,0.1062,0.1401,359.5386,268.9451,90.2676,1,1,1	0.8553,0.0212,0.2505,1.3855,268.7836,349.7368,1,1,1	0.7742,0.9781,0.1132,359.6847,50.8005,282.6665,1,1,1	0.7698,1.1069,0.1175,359.1036,51.5353,281.998,1,1,1	0.7653,1.2357,0.1198,359.1036,51.5353,266.9979,1,1,1	0.7416,1.3284,0.1474,0.6086,61.1711,268.7543,1,1,1	0.7449,1.2353,0.1037,291.8547,12.1735,129.3512,1,1,1	0.6684,1.1672,0.029,289.1763,277.6497,244.7121,1,1,1	0.6676,0.9264,-0.0216,296.6104,302.0129,232.3945,1,1,1	0.6542,0.7656,-0.031,18.587,337.5536,186.676,1,1,1	0.7857,1.2361,0.1361,69.3623,92.698,131.394,1,1,1	0.8741,1.1654,0.193,66.8698,180.2771,228.9243,1,1,1	0.9423,0.932,0.155,62.9937,171.2171,229.5048,1,1,1	0.9604,0.7716,0.1624,337.7037,134.4906,189.1049,1,1,1
23.9499,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7688,0.7851,0.1315,359.1043,49.9291,268.2366,1,1,1	0.7692,0.83,0.1299,359.1043,49.9293,273.1911,1,1,1	0.7119,0.7839,0.0836,2.4492,231.8842,90.2701,1,1,1	0.664,0.426,0.1096,1.7329,231.4773,105.4419,1,1,1	0.7037,0.105,0.025,0.098,215.4785,89.2557,1,1,1	0.6151,0.0181,0.0884,359.0888,215.5423,353.5181,1,1,1	0.8257,0.7863,0.1793,355.5841,233.6577,88.81,1,1,1	0.8076,0.4282,0.2163,357.0663,246.8349,105.5598,1,1,1	0.8568,0.1062,0.139,359.4646,268.9878,90.3184,1,1,1	0.8541,0.0213,0.2495,1.3551,268.82,349.5366,1,1,1	0.7787,0.9779,0.115,359.8129,50.5835,282.9135,1,1,1	0.7742,1.1066,0.1199,359.2212,51.2957,282.1276,1,1,1	0.7697,1.2354,0.1226,359.2212,51.2957,267.1276,1,1,1	0.7459,1.328,0.1503,0.7579,61.7278,268.7845,1,1,1	0.7494,1.2351,0.1064,292.0406,11.8841,129.402,1,1,1	0.6732,1.1673,0.0312,289.1992,277.6944,244.1261,1,1,1	0.6728,0.9266,-0.0203,296.684,301.798,231.9308,1,1,1	0.6593,0.7659,-0.0304,18.8818,336.889,186.113,1,1,1	0.79,1.2358,0.1389,69.4455,93.0147,132.0191,1,1,1	0.878,1.1647,0.196,66.7084,180.4583,229.1117,1,1,1	0.946,0.9314,0.1574,62.9654,171.4656,229.7479,1,1,1	0.9637,0.7709,0.1646,337.4581,134.1383,189.6759,1,1,1
24.0159,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7733,0.7848,0.1327,359.0953,49.8377,268.3675,1,1,1	0.7737,0.8297,0.1312,359.0953,49.8379,273.322,1,1,1	0.7165,0.7836,0.0847,1.9681,231.7702,90.629,1,1,1	0.6648,0.4263,0.1105,1.2138,231.5854,105.58,1,1,1	0.7016,0.1053,0.0247,0.0799,215.5145,88.7972,1,1,1	0.6136,0.0175,0.0877,359.0842,215.5848,353.1333,1,1,1	0.8301,0.786,0.1807,355.2448,234.1862,89.0032,1,1,1	0.81,0.428,0.2175,356.5193,247.6059,105.5177,1,1,1	0.8554,0.106,0.1382,359.45,269.0449,90.2726,1,1,1	0.8527,0.021,0.2486,1.3835,268.8674,349.2419,1,1,1	0.783,0.9776,0.1165,359.9241,50.4803,283.2406,1,1,1	0.7781,1.1063,0.1221,359.3161,51.1822,282.317,1,1,1	0.7736,1.2351,0.1253,359.3161,51.1822,267.3169,1,1,1	0.7496,1.3276,0.1533,0.8829,62.3079,268.8518,1,1,1	0.7533,1.2348,0.1091,292.2276,11.6424,129.5832,1,1,1	0.6772,1.1672,0.0335,289.2661,278.0428,243.5028,1,1,1	0.6772,0.9268,-0.0188,296.7826,301.6407,231.5639,1,1,1	0.6638,0.7661,-0.0296,19.0521,336.2573,185.9231,1,1,1	0.7938,1.2354,0.1417,69.4703,93.5329,132.7272,1,1,1	0.8817,1.164,0.1987,66.5432,180.3322,228.9297,1,1,1	0.9499,0.9309,0.1593,62.8913,171.4397,229.7273,1,1,1	0.9677,0.7704,0.1664,337.1713,133.8362,190.0198,1,1,1
24.0675,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7773,0.7844,0.1331,359.2453,49.7482,268.596,1,1,1	0.7776,0.8294,0.1318,359.2454,49.7484,273.5505,1,1,1	0.7205,0.7834,0.0851,1.4074,231.2674,91.0452,1,1,1	0.6642,0.4268,0.1102,0.7866,231.3239,105.8917,1,1,1	0.6985,0.1055,0.0244,0.1574,215.6019,88.0527,1,1,1	0.6116,0.0163,0.087,359.1937,215.681,352.5663,1,1,1	0.834,0.7854,0.1812,354.984,234.688,89.2706,1,1,1	0.8119,0.4277,0.2186,356.063,248.2913,105.4812,1,1,1	0.854,0.1057,0.1376,359.4583,269.097,90.1594,1,1,1	0.8515,0.0205,0.2479,1.4319,268.9079,348.8948,1,1,1	0.7868,0.9774,0.1179,359.9669,50.4613,283.5507,1,1,1	0.7816,1.106,0.1241,359.3776,51.2227,282.5609,1,1,1	0.7768,1.2348,0.1278,359.3777,51.2227,267.5609,1,1,1	0.7527,1.3271,0.1562,0.9535,62.9068,269.0252,1,1,1	0.7565,1.2345,0.1115,292.4117,11.4425,129.9131,1,1,1	0.6804,1.167,0.0359,289.3606,278.3832,242.9037,1,1,1	0.6809,0.9268,-0.0174,296.8824,301.5701,231.2071,1,1,1	0.6676,0.7661,-0.0288,19.295,335.9277,185.6094,1,1,1	0.7971,1.235,0.1441,69.4453,94.1819,133.4504,1,1,1	0.8849,1.1634,0.2009,66.3866,179.9972,228.4185,1,1,1	0.9538,0.9306,0.1607,62.8029,171.2817,229.434,1,1,1	0.9721,0.7702,0.1675,336.7662,133.7532,190.2138,1,1,1
24.12,11,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7532,0,0.1077,0,322.6406,0,1,1,1	0.7809,0.784,0.1333,359.5008,49.6019,268.7805,1,1,1	0.7813,0.829,0.1322,359.5009,49.6022,273.735,1,1,1	0.7243,0.7833,0.0851,0.9007,230.859,91.4639,1,1,1	0.6637,0.4273,0.1098,0.4024,231.3143,106.3336,1,1,1	0.6948,0.1056,0.0247,0.2175,215.994,87.0073,1,1,1	0.6097,0.0144,0.0869,359.3424,216.0781,352.0195,1,1,1	0.8375,0.7846,0.1815,354.7497,235.0527,89.5222,1,1,1	0.8136,0.4272,0.2195,355.6797,248.8337,105.3996,1,1,1	0.8531,0.1054,0.1369,359.4854,269.1539,90.0648,1,1,1	0.8507,0.02,0.2471,1.4904,268.9552,348.6165,1,1,1	0.7908,0.977,0.1191,359.8943,50.4684,283.8806,1,1,1	0.785,1.1056,0.1258,359.4507,51.411,282.8143,1,1,1	0.78,1.2343,0.1301,359.4508,51.411,267.8143,1,1,1	0.7558,1.3265,0.1589,1.0011,63.6546,269.398,1,1,1	0.7596,1.2341,0.1139,292.6143,11.3742,130.249,1,1,1	0.6832,1.1668,0.0383,289.4727,278.7434,242.2878,1,1,1	0.6843,0.9268,-0.0159,296.9578,301.3592,230.8559,1,1,1	0.671,0.7662,-0.0279,19.2536,335.3926,184.9333,1,1,1	0.8003,1.2346,0.1463,69.4144,95.0601,134.2388,1,1,1	0.8882,1.1627,0.2025,66.2302,179.649,227.6294,1,1,1	0.9582,0.9304,0.1612,62.7181,171.1668,228.8795,1,1,1	0.9772,0.77,0.1678,336.3381,133.9737,190.2567,1,1,1
